species,site_id,mk_tau,mk_pvalue,sen_slope,sen_stats,sen_pvalue,lm_slope,lm_pvalue,lm_rsquared,transecto,id_transect,abb_elev,abreviatura,altitud
Parnassius apollo,18,-0.16363637149333954,0.5334165096282959,-0.6,-0.6227991553292184,0.5334165134726944,-0.5000000000000011,0.5186878920665657,0.04772798990217709,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Parnassius apollo,24,-0.16363637149333954,0.5334165096282959,-0.6,-0.6227991553292184,0.5334165134726944,-0.5000000000000011,0.5186878920665657,0.04772798990217709,Campos de Otero,16_24,CO (2248),CO,2248
Pieris brassicae,45,0.2222222238779068,0.46551215648651123,4.107142857142858,0.7298004491997617,0.46551216987418653,3.0500000000000966,0.4212113362688896,0.09441677317495874,Dúrcal,16_45,DU (1950),DU,1950
Pieris brassicae,48,0.2222222238779068,0.46551215648651123,4.107142857142858,0.7298004491997617,0.46551216987418653,3.0500000000000966,0.4212113362688896,0.09441677317495874,Pitres,16_48,PI (1379),PI,1379
Pieris napi,21,-0.08451542258262634,0.8339354395866394,-1.125,-0.20965696734438366,0.833935414088552,0.2527027027027054,0.913717189420445,0.0017992463221675043,Matas Verdes,16_21,MV (1919),MV,1919
Pieris napi,23,-0.06666666269302368,1,-1.5,-0,1,1.214007782101034,0.7562498327333811,0.026886032652991464,Robledal Dílar,16_23,DI (1720),DI,1720
Pieris napi,45,-0.028171807527542114,1,-0.5,-0,1,0.13333333333345485,0.9699019685614617,2.1836047675412036e-4,Dúrcal,16_45,DU (1950),DU,1950
Pieris rapae,14,0.46666663885116577,0.25965631008148193,1.5,1.1272037239532693,0.2596563563704501,1.2145922746783129,0.26337937751426227,0.2970869608763583,Laguna seca,16_14,LS (2282),LS,2282
Pieris rapae,16,-0.1428571492433548,0.7105230093002319,-1.1666666666666665,-0.3711537444790451,0.7105230229164895,-0.831702544031157,0.5979257954214773,0.04910037244245901,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Pieris rapae,17,0.19999998807907104,0.7071142196655273,1,0.3757345746510897,0.7071142312899614,0.03478260869575659,0.9734099950619628,3.1430068098680833e-4,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Pieris rapae,18,0.1428571492433548,0.7105230093002319,0.4583333333333333,0.3711537444790451,0.7105230229164895,0.1778584392013569,0.8200048880918307,0.009330903127261715,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Pieris rapae,20,-0.3333333432674408,0.25145217776298523,-1.8333333333333335,-1.1468292773139113,0.2514521865080218,-1.8708333333333724,0.14958625817827287,0.27231602550250467,Purche,16_20,PU (1442),PU,1442
Pieris rapae,21,-0.24444444477558136,0.37109336256980896,-1.4285714285714286,-0.8944271909999159,0.37109336952269756,-1.4940312213039046,0.15553589434662565,0.23506322377538721,Matas Verdes,16_21,MV (1919),MV,1919
Pieris rapae,23,-0.24444444477558136,0.37109336256980896,-1.4285714285714286,-0.8944271909999159,0.37109336952269756,-1.4940312213039046,0.15553589434662565,0.23506322377538721,Robledal Dílar,16_23,DI (1720),DI,1720
Pieris rapae,24,-0.02222222276031971,1,-0.2857142857142857,-0,1,-0.18181818181818185,0.88524791423814,0.002767119244392286,Campos de Otero,16_24,CO (2248),CO,2248
Pieris rapae,32,-0.2777777910232544,0.34808260202407837,-1.6666666666666667,-0.9383148632568366,0.3480826236329239,-1.6980932203390078,0.11926919249085514,0.3102397346938158,Fabriquilla,16_32,FA (992),FA,992
Pieris rapae,33,-0.0555555559694767,0.9169652462005615,-0.41666666666666663,-0.10425720702853739,0.9169652366288644,-0.34324324324325345,0.6715766965371261,0.027193943787832287,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pieris rapae,34,-0.24444444477558136,0.37109336256980896,-1.4285714285714286,-0.8944271909999159,0.37109336952269756,-1.4940312213039046,0.15553589434662565,0.23506322377538721,Catifas,16_34,CAT (1666),CAT,1666
Pieris rapae,35,-0.0714285746216774,0.901538610458374,-0.4857142857142857,-0.12371791482634838,0.9015386266571278,-0.3475609756097769,0.6929391145406276,0.027834177182665315,Praillos,16_35,PRA (1894),PRA,1894
Pieris rapae,36,-0.06666666269302368,1,-0.6666666666666666,-0,1,-0.15710723192020346,0.8566428617116613,0.009190116630428532,Sabinas,16_36,SA (2180),SA,2180
Pieris rapae,45,0.0555555559694767,0.9169652462005615,0.2,0.10425720702853739,0.9169652366288644,-0.10000000000003822,0.9496697764302271,6.109979633406204e-4,Dúrcal,16_45,DU (1950),DU,1950
Pieris rapae,46,0.0555555559694767,0.9169652462005615,0.2,0.10425720702853739,0.9169652366288644,-0.10000000000003822,0.9496697764302271,6.109979633406204e-4,Laguna,16_46,LP (732),LP,732
Pieris rapae,48,0.0555555559694767,0.9169652462005615,0.2,0.10425720702853739,0.9169652366288644,-0.10000000000003822,0.9496697764302271,6.109979633406204e-4,Pitres,16_48,PI (1379),PI,1379
Pieris rapae,49,0.0555555559694767,0.9169652462005615,0.2,0.10425720702853739,0.9169652366288644,-0.10000000000003822,0.9496697764302271,6.109979633406204e-4,Turbera,16_49,TU (745),TU,745
Plebejus argus,21,-0.2777777910232544,0.34808260202407837,-1.380952380952381,-0.9383148632568366,0.3480826236329239,-0.7594594594594707,0.3831130279617462,0.11006091186597355,Matas Verdes,16_21,MV (1919),MV,1919
Plebejus argus,23,-0.20000000298023224,0.47427433729171753,-0.6666666666666666,-0.7155417527999327,0.47427435076732943,-0.478420569329688,0.505303270751565,0.0573136621340016,Robledal Dílar,16_23,DI (1720),DI,1720
Plebejus argus,33,-0.0714285746216774,0.901538610458374,-0.30000000000000004,-0.12371791482634838,0.9015386266571278,-0.22435897435895652,0.7920349133417838,0.012509062688273044,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Plebejus argus,34,-0.20000000298023224,0.47427433729171753,-0.6666666666666666,-0.7155417527999327,0.47427435076732943,-0.478420569329688,0.505303270751565,0.0573136621340016,Catifas,16_34,CAT (1666),CAT,1666
Plebejus argus,35,-0.2380952388048172,0.5480055809020996,-1,-0.6007514091861106,0.5480055723613093,-0.15691489361711905,0.8922294915341596,0.004046319372122689,Praillos,16_35,PRA (1894),PRA,1894
Plebejus argus,45,-0.0555555559694767,0.9169652462005615,-0.2857142857142857,-0.10425720702853739,0.9169652366288644,-0.21666666666666018,0.8659694483524738,0.004360165118679088,Dúrcal,16_45,DU (1950),DU,1950
Plebejus idas,14,-0.17978662252426147,0.5295988321304321,-0.42857142857142855,-0.6286185570937122,0.5295988084250076,-0.43636363636373166,0.5556958910131078,0.04513133924900194,Laguna seca,16_14,LS (2282),LS,2282
Plebejus idas,21,-0.1951800137758255,0.6485821604728699,-1,-0.45573271518764996,0.6485821935696237,-0.5928338762213788,0.4379587119597492,0.12430387727221155,Matas Verdes,16_21,MV (1919),MV,1919
Plebejus idas,24,-0.07412493228912354,0.9000040888786316,-0.125,-0.12565617248750865,0.9000040960811826,-0.5117370892018277,0.49590443960911734,0.08048967203895711,Campos de Otero,16_24,CO (2248),CO,2248
Plebejus idas,45,-0.25354626774787903,0.4016781747341156,-0.6875,-0.8386278693775346,0.40167816646977295,-0.3333333333333088,0.699949787921593,0.022522522522520336,Dúrcal,16_45,DU (1950),DU,1950
Polyommatus amandus,23,-0.2142857313156128,0.5361867547035217,-1.5,-0.6185895741317419,0.5361867719001739,-0.9337748344371778,0.33993112883504556,0.15185957515071966,Robledal Dílar,16_23,DI (1720),DI,1720
Polyommatus amandus,45,0,1,0.016666666666666677,-0,1,0.1333333333333194,0.8462810410858718,0.0057485029940109586,Dúrcal,16_45,DU (1950),DU,1950
Polyommatus escheri,16,0.1666666716337204,0.6021676063537598,0.9166666666666667,0.5212860351426869,0.6021675277481959,0.08243243243234324,0.9453777865257578,7.197793269923727e-4,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Polyommatus escheri,21,0.0714285746216774,0.901538610458374,1,0.12371791482634838,0.9015386266571278,0.14150943396202212,0.9147993637013387,0.0020705330932469426,Matas Verdes,16_21,MV (1919),MV,1919
Polyommatus escheri,45,0.5,0.07633280754089355,1.6,1.7723725194851356,0.07633274037635716,1.649999999999967,0.06128232223228393,0.41459390862944684,Dúrcal,16_45,DU (1950),DU,1950
Polyommatus golgus,16,-0.20000000298023224,0.8064959049224854,-2,-0.2449489742783178,0.8064959405073402,-1.0573248407642866,0.3117175101165088,0.3292981680429507,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Polyommatus icarus,14,0.4285714328289032,0.22955620288848877,6.8,1.2015028183722212,0.22955621387891967,5.601063829786542,0.11902260972999143,0.4138891377379173,Laguna seca,16_14,LS (2282),LS,2282
Polyommatus icarus,16,0.4545454978942871,0.06170666217803955,2.8,1.868397465987655,0.06170669002831272,3.8909090909090986,0.05755686319804859,0.344719608581107,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Polyommatus icarus,18,0.46666663885116577,0.25965631008148193,10.333333333333334,1.1272037239532693,0.2596563563704501,5.3458823529419055,0.10237529149835366,0.5269804193805909,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Polyommatus icarus,20,0.4444444477558136,0.1178508996963501,3,1.563858105428061,0.11785089502136507,3.787499999999901,0.13662005536598065,0.28762218045112314,Purche,16_20,PU (1442),PU,1442
Polyommatus icarus,21,0.4444444477558136,0.1178508996963501,3.083333333333333,1.563858105428061,0.11785089502136507,4.197297297297182,0.0971429381892823,0.34361637863482125,Matas Verdes,16_21,MV (1919),MV,1919
Polyommatus icarus,23,0.46666666865348816,0.07363831996917725,3.1666666666666665,1.7888543819998317,0.07363827012030268,3.7190082644629134,0.07353893915385061,0.3462524935879224,Robledal Dílar,16_23,DI (1720),DI,1720
Polyommatus icarus,24,0.4545454978942871,0.06170666217803955,2.8,1.868397465987655,0.06170669002831272,3.8909090909090986,0.05755686319804859,0.344719608581107,Campos de Otero,16_24,CO (2248),CO,2248
Polyommatus icarus,32,0.3888888955116272,0.17530810832977295,3.5625,1.355343691370986,0.1753080808082735,3.8411016949151655,0.08995890736548191,0.3558465698968451,Fabriquilla,16_32,FA (992),FA,992
Polyommatus icarus,33,0.4444444477558136,0.1178508996963501,3.083333333333333,1.563858105428061,0.11785089502136507,4.197297297297182,0.0971429381892823,0.34361637863482125,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Polyommatus icarus,34,0.2380952388048172,0.5480055809020996,3.6,0.6007514091861106,0.5480055723613093,2.062499999999783,0.32102944625453667,0.1951505293339442,Catifas,16_34,CAT (1666),CAT,1666
Polyommatus icarus,35,0.4444444477558136,0.1178508996963501,3.083333333333333,1.563858105428061,0.11785089502136507,4.197297297297182,0.0971429381892823,0.34361637863482125,Praillos,16_35,PRA (1894),PRA,1894
Polyommatus icarus,45,0.3888888955116272,0.17530810832977295,2.857142857142857,1.355343691370986,0.1753080808082735,5.150000000000078,0.09322289428659272,0.35019194092623085,Dúrcal,16_45,DU (1950),DU,1950
Polyommatus icarus,48,0.3888888955116272,0.17530810832977295,2.857142857142857,1.355343691370986,0.1753080808082735,5.150000000000078,0.09322289428659272,0.35019194092623085,Pitres,16_48,PI (1379),PI,1379
Polyommatus icarus,49,0.3888888955116272,0.17530810832977295,2.857142857142857,1.355343691370986,0.1753080808082735,5.150000000000078,0.09322289428659272,0.35019194092623085,Turbera,16_49,TU (745),TU,745
Polyommatus nivescens,21,-0.390360027551651,0.2876112461090088,-1.6666666666666667,-1.0633763354378498,0.2876113200564879,-0.5000000000000984,0.765832171533275,0.019399847094812607,Matas Verdes,16_21,MV (1919),MV,1919
Polyommatus nivescens,23,-0.10540924966335297,1,-1.75,-0,1,-0.23039215686269754,0.9259297052064874,0.0033881199538623777,Robledal Dílar,16_23,DI (1720),DI,1720
Polyommatus nivescens,45,-0.2222222238779068,0.4655121862888336,-1.3666666666666667,-0.7298004491997617,0.46551216987418653,-2.199999999999965,0.31174455899016157,0.14513549533540876,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,14,0.0555555559694767,0.9169652462005615,0.95,0.10425720702853739,0.9169652366288644,0.22258064516150847,0.9137432186710237,0.001798157653220643,Laguna seca,16_14,LS (2282),LS,2282
Pontia daplidice,16,-0.3777777850627899,0.1524062603712082,-3,-1.4310835055998654,0.15240628395674938,-2.7992424242425344,0.07055810499685726,0.35209397923750024,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Pontia daplidice,17,-0.0714285746216774,0.901538610458374,-0.6,-0.12371791482634838,0.9015386266571278,-0.01470588235345617,0.9943118276083001,9.203399736506948e-6,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Pontia daplidice,18,-0.3888888955116272,0.17530807852745056,-3.2857142857142856,-1.355343691370986,0.1753080808082735,-2.637254901960747,0.1060838509400138,0.32941874510613445,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Pontia daplidice,20,-0.2777777910232544,0.34808260202407837,-3.916666666666667,-0.9383148632568366,0.3480826236329239,-2.7458333333333154,0.26979156337585636,0.17021549291358745,Purche,16_20,PU (1442),PU,1442
Pontia daplidice,21,-0.24444444477558136,0.37109336256980896,-2.2222222222222223,-0.8944271909999159,0.37109336952269756,-2.0275482093663935,0.31348768611444255,0.12633554707869973,Matas Verdes,16_21,MV (1919),MV,1919
Pontia daplidice,23,-0.24444444477558136,0.37109336256980896,-2.2222222222222223,-0.8944271909999159,0.37109336952269756,-2.0275482093663935,0.31348768611444255,0.12633554707869973,Robledal Dílar,16_23,DI (1720),DI,1720
Pontia daplidice,24,-0.23636364936828613,0.3502013683319092,-2,-0.9341987329938275,0.35020138917929566,-2.0272727272727247,0.28119526579832027,0.12741877626319537,Campos de Otero,16_24,CO (2248),CO,2248
Pontia daplidice,32,-0.20000000298023224,0.8064959049224854,-5.083333333333334,-0.2449489742783178,0.8064959405073402,-3.3035714285714826,0.3690724830469233,0.2704250948166877,Fabriquilla,16_32,FA (992),FA,992
Pontia daplidice,33,-0.4285714328289032,0.22955621778964996,-5.8,-1.2015028183722212,0.22955621387891967,-5.207236842105155,0.16278867564265914,0.348632038616676,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pontia daplidice,34,-0.2380952388048172,0.5480055809020996,-5.5,-0.6007514091861106,0.5480055723613093,-2.1905940594059947,0.5021348707432696,0.09462493862624664,Catifas,16_34,CAT (1666),CAT,1666
Pontia daplidice,35,-0.46666663885116577,0.2596563398838043,-7.25,-1.1272037239532693,0.2596563563704501,-3.3166666666668605,0.20948147009949486,0.35815320611376716,Praillos,16_35,PRA (1894),PRA,1894
Pontia daplidice,45,0.0555555559694767,0.9169652462005615,0.95,0.10425720702853739,0.9169652366288644,-0.2166666666668507,0.9338112398391325,0.0010574837310213874,Dúrcal,16_45,DU (1950),DU,1950
Pontia daplidice,48,0.0555555559694767,0.9169652462005615,0.95,0.10425720702853739,0.9169652366288644,-0.2166666666668507,0.9338112398391325,0.0010574837310213874,Pitres,16_48,PI (1379),PI,1379
Pontia daplidice,49,0.0555555559694767,0.9169652462005615,0.95,0.10425720702853739,0.9169652366288644,-0.2166666666668507,0.9338112398391325,0.0010574837310213874,Turbera,16_49,TU (745),TU,745
Pyrgus,20,-0.523809552192688,0.13312849402427673,-7,-1.5018785229652765,0.13312848419605985,-6.006849315068563,0.0885753242061418,0.4711149033550872,Purche,16_20,PU (1442),PU,1442
Pyrgus,21,-0.2380952388048172,0.5480055809020996,-3,-0.6007514091861106,0.5480055723613093,-1.6941747572820294,0.6527167572753765,0.0437262971669641,Matas Verdes,16_21,MV (1919),MV,1919
Pyrgus,23,0.0476190485060215,1,2,0,1,1.4452054794519462,0.6835062681007967,0.03603620375376823,Robledal Dílar,16_23,DI (1720),DI,1720
Pyrgus,45,-0.2222222238779068,0.4655121862888336,-1.2916666666666665,-0.7298004491997617,0.46551216987418653,-1.9666666666668067,0.5432771494766208,0.0550849245701122,Dúrcal,16_45,DU (1950),DU,1950
Pyrgus,48,-0.3333333134651184,0.45237037539482117,-1.6666666666666667,-0.7514691493021795,0.45237036067736075,-2.785714285715045,0.35772918616893346,0.2123313168916336,Pitres,16_48,PI (1379),PI,1379
Pyronia bathseba,20,-0.08451542258262634,0.8339354395866394,-0.7142857142857143,-0.20965696734438366,0.833935414088552,-0.29583333333334494,0.8446043204992889,0.005875839239090675,Purche,16_20,PU (1442),PU,1442
Pyronia bathseba,23,0,1,0,-0,1,-0.9937499999998761,0.48280986031616996,0.12988594327984346,Robledal Dílar,16_23,DI (1720),DI,1720
Pyronia bathseba,32,-0.13801309466362,0.848311722278595,-2,-0.19127301391900148,0.8483117025202374,-0.7245901639343495,0.6052143440910533,0.07275530496567893,Fabriquilla,16_32,FA (992),FA,992
Pyronia bathseba,33,-0.028171807527542114,1,-0.25,-0,1,-0.43749999999999045,0.5760748850792066,0.046810233160621544,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Pyronia bathseba,34,0,1,2,-0,1,-0.8164062499999997,0.63919351031212,0.08258901560987217,Catifas,16_34,CAT (1666),CAT,1666
Pyronia cecilia,49,-0.036369651556015015,1,-0.7142857142857143,-0,1,-0.7999999999998685,0.7669977660197251,0.015770830124746518,Turbera,16_49,TU (745),TU,745
Pyronia tithonus,20,-0.19999998807907104,0.7071142196655273,-4,-0.3757345746510897,0.7071142312899614,-2.9908814589663155,0.25362407453924474,0.30733368375333187,Purche,16_20,PU (1442),PU,1442
Pyronia tithonus,45,0.2777777910232544,0.3480825424194336,0.6071428571428572,0.9383148632568366,0.3480826236329239,0.8333333333332725,0.3432775636428497,0.12860082304525564,Dúrcal,16_45,DU (1950),DU,1950
Pyronia tithonus,48,0.2777777910232544,0.3480825424194336,0.6071428571428572,0.9383148632568366,0.3480826236329239,0.8333333333332725,0.3432775636428497,0.12860082304525564,Pitres,16_48,PI (1379),PI,1379
Pyronia tithonus,49,0.4000000059604645,0.46243274211883545,2.125,0.7348469228349533,0.4624327264504763,1.358208955223872,0.369661210196367,0.2698624780029966,Turbera,16_49,TU (745),TU,745
Satyrium esculi,45,0.55205237865448,0.18059957027435303,1.5,1.3389110974330103,0.18059961649392414,0.9141630901288182,0.23648054027846682,0.3261586904479267,Dúrcal,16_45,DU (1950),DU,1950
Satyrium esculi,48,0.5455447435379028,0.08090472221374512,1.75,1.745460433339104,0.08090475401191306,1.3418259023354002,0.036125836741154486,0.5464136406418356,Pitres,16_48,PI (1379),PI,1379
Satyrium spini,20,-0.5000000596046448,0.10776229202747345,-3.2666666666666666,-1.6083328927425289,0.10776229039192149,-1.5849056603772802,0.15930242559762037,0.3007501704932835,Purche,16_20,PU (1442),PU,1442
Satyrus actaea,14,-0.11009638011455536,0.6962153315544128,-0.2857142857142857,-0.3904344047215152,0.6962153512437399,-0.37272727272727274,0.6904529787020689,0.018452250274424025,Laguna seca,16_14,LS (2282),LS,2282
Satyrus actaea,16,-0.11009638011455536,0.6962153315544128,-0.2857142857142857,-0.3904344047215152,0.6962153512437399,-0.37272727272727274,0.6904529787020689,0.018452250274424025,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Satyrus actaea,17,-0.11009638011455536,0.6962153315544128,-0.2857142857142857,-0.3904344047215152,0.6962153512437399,-0.37272727272727274,0.6904529787020689,0.018452250274424025,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Satyrus actaea,18,-0.08451542258262634,0.8339354395866394,-0.325,-0.20965696734438366,0.833935414088552,-0.0955188679245805,0.9301593411670059,0.0011776298785227974,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Satyrus actaea,21,-0.14085903763771057,0.674986720085144,-0.4,-0.4193139346887673,0.6749867139704894,-0.6377118644067413,0.3733311262535721,0.11439289105269668,Matas Verdes,16_21,MV (1919),MV,1919
Satyrus actaea,23,-0.1666666716337204,0.602167546749115,-0.4,-0.5212860351426869,0.6021675277481959,-0.5765306122449488,0.3998601126228891,0.10295189504374591,Robledal Dílar,16_23,DI (1720),DI,1720
Satyrus actaea,24,-0.11009638011455536,0.6962153315544128,-0.2857142857142857,-0.3904344047215152,0.6962153512437399,-0.37272727272727274,0.6904529787020689,0.018452250274424025,Campos de Otero,16_24,CO (2248),CO,2248
Satyrus actaea,35,-0.14085903763771057,0.674986720085144,-0.4,-0.4193139346887673,0.6749867139704894,-0.6377118644067413,0.3733311262535721,0.11439289105269668,Praillos,16_35,PRA (1894),PRA,1894
Satyrus actaea,36,-0.1428571492433548,0.7105230093002319,-0.5,-0.3711537444790451,0.7105230229164895,-0.6111111111109756,0.40336895983987103,0.11867108005390348,Sabinas,16_36,SA (2180),SA,2180
Satyrus actaea,45,-0.1666666716337204,0.602167546749115,-0.6428571428571428,-0.5212860351426869,0.6021675277481959,-0.33333333333334303,0.7920962217869384,0.010600706713782247,Dúrcal,16_45,DU (1950),DU,1950
Speyeria aglaja,24,-0.800000011920929,0.08641072362661362,-2.75,-1.7146428199482247,0.08641073297370003,-2.3969072164943914,0.21938393461215328,0.4440485480756534,Campos de Otero,16_24,CO (2248),CO,2248
Thymelicus sylvestris,20,-0.06666666269302368,1,-0.4,-0,1,-0.5060240963858273,0.708072282357657,0.03887746106380211,Purche,16_20,PU (1442),PU,1442
Thymelicus sylvestris,23,-0.0476190485060215,1,-0.3333333333333333,-0,1,-0.3972602739723068,0.7740148527464291,0.018043144784951767,Robledal Dílar,16_23,DI (1720),DI,1720
Thymelicus sylvestris,33,-0.20000000298023224,0.8064959049224854,-1.25,-0.2449489742783178,0.8064959405073402,-0.7123287671230797,0.6129506609593451,0.09546674198556099,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Thymelicus sylvestris,45,0.0714285746216774,0.901538610458374,0.25,0.12371791482634838,0.9015386266571278,0.3243243243244448,0.8225569500141743,0.009064965586712737,Dúrcal,16_45,DU (1950),DU,1950
Vanessa cardui,14,0.1428571492433548,0.7638905048370361,1.75,0.3003757045930553,0.7638905934705397,0.5774647887316509,0.9032572883501054,0.0032580234399300647,Laguna seca,16_14,LS (2282),LS,2282
Vanessa cardui,16,-0.1666666716337204,0.602167546749115,-1.5857142857142859,-0.5212860351426869,0.6021675277481959,-1.0833333333333863,0.74621596884138,0.015936660732070337,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Vanessa cardui,17,-0.1111111119389534,0.7205147743225098,-1.375,-0.35777087639996635,0.7205147871362553,-1.0239760239761089,0.7481311208423189,0.013622888241620352,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Vanessa cardui,18,0.1111111119389534,0.7544541358947754,1.95,0.3127716210856122,0.754454177494089,2.033333333333139,0.5773694851233175,0.04650087478129747,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Vanessa cardui,20,-0.06666666269302368,1,-9,-0,1,-1.6326530612242374,0.790964688867814,0.01967763120674721,Purche,16_20,PU (1442),PU,1442
Vanessa cardui,21,-0.15555556118488312,0.5915049910545349,-1.5,-0.5366563145999494,0.5915050369949166,-0.30486685032125754,0.9233974000809032,0.0012293018158109046,Matas Verdes,16_21,MV (1919),MV,1919
Vanessa cardui,23,-0.0476190485060215,1,-1.5,-0,1,1.1431718061663865,0.8059078530095177,0.013245806559206664,Robledal Dílar,16_23,DI (1720),DI,1720
Vanessa cardui,24,-0.2222222238779068,0.4655121862888336,-1.7000000000000002,-0.7298004491997617,0.46551216987418653,-0.2908163265304459,0.9310421227413844,0.0011479909839763895,Campos de Otero,16_24,CO (2248),CO,2248
Vanessa cardui,35,-0.4000000059604645,0.46243271231651306,-13.666666666666668,-0.7348469228349533,0.4624327264504763,-4.89772727272717,0.4043766873953995,0.23806478567104655,Praillos,16_35,PRA (1894),PRA,1894
Vanessa cardui,36,-0.2222222238779068,0.4655121862888336,-1.7000000000000002,-0.7298004491997617,0.46551216987418653,-0.3518518518519448,0.917890455287509,0.0016289437585743328,Sabinas,16_36,SA (2180),SA,2180
Vanessa cardui,45,-0.20000000298023224,0.8064959049224854,-3.75,-0.2449489742783178,0.8064959405073402,-6.2000000000002276,0.5113235552581868,0.15545131025558526,Dúrcal,16_45,DU (1950),DU,1950
Vanessa cardui,48,0.3888888955116272,0.17530810832977295,5.775,1.355343691370986,0.1753080808082735,5.149999999999878,0.16492744317823416,0.255670498768252,Pitres,16_48,PI (1379),PI,1379
Vanessa cardui,49,0.46666663885116577,0.25965631008148193,13.6,1.1272037239532693,0.2596563563704501,5.789999999999909,0.3608436450645589,0.20991265145107907,Turbera,16_49,TU (745),TU,745
Zerynthia rumina,20,-1,0.027486341074109077,-10.625,-2.2045407685048604,0.02748633611151034,-7.701754385964369,0.014936366742101123,0.8949365207619213,Purche,16_20,PU (1442),PU,1442
Zerynthia rumina,48,-0.0714285746216774,0.901538610458374,-0.6,-0.12371791482634838,0.9015386266571278,-0.46396396396411205,0.8482065019223898,0.006612008064798028,Pitres,16_48,PI (1379),PI,1379
